Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Title,Hire_Date,Years_at_Company,Years_in_Current_Role,Contract_Type,TechniqueSkill,RemoteWork,Evaluation_Period,Performance_Score,ProjectType,ProjectSuccessRate,Salary,Promotion_Within_Last_2_Years,Training_Recommendation,EmpEnvironmentSatisfaction,EmpJobSatisfaction,BurnoutRiskLevel,Attrition
E1565,28,Male,Single,Bachelor,Finance,Finance Manager,7/21/2018,7,9,Part-time,"Kubernetes, SQL, AWS, GCP, Azure",Yes,Q1/2025,4.1,API Development,65.8,32,No,No,5,1,High,No
E1566,22,Male,Married,Bachelor,Finance,Finance Manager,4/3/2011,14,14,Full-time,"Java, AWS, Docker, NoSQL, Angular",No,Q1/2025,3.7,Cybersecurity Implementation,65.1,79,No,No,3,3,Medium,No
E1567,27,Male,Married,College,QA,Test Analyst,2/2/2013,12,13,Full-time,"Kubernetes, NoSQL, Azure, GCP",No,Q1/2025,3.3,Cybersecurity Implementation,72.3,38,No,Yes,5,5,Low,No
E1568,40,Female,Married,Bachelor,HR,Recruiter,9/25/2013,12,14,Full-time,"Java, Docker",Yes,Q1/2025,4.1,Web Application Development,75.8,50,No,No,1,3,Medium,Yes
E1569,37,Female,Single,Master,HR,Recruiter,4/23/2024,1,3,Full-time,"Angular, Kubernetes, Docker",No,Q1/2025,2.4,Cybersecurity Implementation,55.3,11,No,Yes,4,3,Low,Yes
E1570,33,Male,Single,Bachelor,Finance,Finance Manager,10/15/2015,10,10,Full-time,"Kubernetes, Java, GCP",No,Q1/2025,3.4,AI/ML Model Deployment,61.4,64,No,Yes,2,2,Medium,No
E1571,22,Male,Married,Bachelor,Sales,Sales Executive,2/23/2019,6,8,Full-time,"AWS, GCP, Java, NoSQL, Angular",No,Q1/2025,4.1,Mobile App Design,63.3,24,No,No,5,1,Medium,No
E1572,26,Male,Single,Bachelor,Finance,Finance Manager,10/11/2013,12,14,Contractor,"NoSQL, Angular, Vue.js, Kubernetes",No,Q1/2025,4.8,Data Analytics Platform,56.3,78,Yes,No,1,4,Low,No
E1573,43,Female,Single,Bachelor,Marketing,Business Analyst,8/11/2013,12,12,Contractor,"GCP, React, Angular, Kubernetes",No,Q1/2025,2.9,Mobile App Design,87.4,41,No,Yes,3,2,Low,Yes
E1574,31,Female,Married,Master,Finance,Financial Analyst,8/17/2012,13,14,Full-time,"Kubernetes, Azure",No,Q1/2025,3.0,DevOps Automation,86.8,39,No,Yes,4,5,Medium,No
E1575,26,Female,Single,Bachelor,Finance,Accountant,3/16/2020,5,5,Full-time,"React, Angular, GCP, Python",Yes,Q1/2025,4.4,AI/ML Model Deployment,54.1,31,No,No,1,4,Low,No
E1576,23,Male,Married,Bachelor,HR,Recruiter,7/24/2012,13,16,Full-time,"Kubernetes, AWS",Yes,Q1/2025,3.9,Cloud Migration,83.5,51,No,No,5,3,Low,No
E1577,29,Male,Single,Bachelor,Finance,Financial Analyst,6/4/2013,12,13,Contractor,"GCP, Python, C#, React",Yes,Q1/2025,3.8,DevOps Automation,79.6,49,No,No,2,3,Medium,No
E1578,33,Female,Married,Bachelor,Marketing,Content Specialist,1/7/2013,12,14,Full-time,"React, C#",No,Q1/2025,3.6,Web Application Development,65.3,45,Yes,No,4,5,Low,No
E1579,36,Male,Single,Bachelor,Sales,Account Manager,4/6/2021,4,7,Contractor,"C#, Python",Yes,Q1/2025,3.9,Data Analytics Platform,90.5,23,No,No,3,3,High,No
E1580,31,Female,Married,Master,Marketing,Content Specialist,4/12/2010,15,17,Full-time,"GCP, Azure, Java",No,Q1/2025,4.0,AI/ML Model Deployment,79.4,55,No,No,4,4,Low,No
E1581,26,Male,Married,Master,Finance,Finance Manager,10/15/2022,3,5,Full-time,"Vue.js, Docker",Yes,Q1/2025,3.8,Cybersecurity Implementation,91.8,18,Yes,No,3,3,Low,No
E1582,23,Female,Single,Bachelor,HR,Recruiter,12/1/2012,13,15,Full-time,"Python, Kubernetes, SQL, GCP, AWS",No,Q1/2025,2.9,Cybersecurity Implementation,83.0,54,No,Yes,4,4,High,Yes
E1583,37,Male,Married,College,QA,Test Analyst,2/14/2022,3,5,Full-time,"SQL, NoSQL, React",Yes,Q1/2025,3.1,Mobile App Design,75.3,18,Yes,Yes,2,2,Low,Yes
E1584,26,Male,Married,Bachelor,Marketing,Content Specialist,9/27/2019,6,9,Full-time,"Docker, GCP",No,Q1/2025,3.7,API Development,84.6,32,No,No,2,1,Low,No
E1585,26,Female,Single,Bachelor,IT,IT Support,3/20/2017,8,10,Full-time,"Java, Docker, C#",No,Q1/2025,4.3,Cybersecurity Implementation,72.8,26,No,No,2,5,Medium,No
E1586,28,Female,Single,Bachelor,Finance,Financial Analyst,6/13/2020,5,6,Full-time,"Python, Vue.js",Yes,Q1/2025,4.3,Cloud Migration,81.9,30,No,No,1,1,High,No
E1587,32,Male,Single,Bachelor,Marketing,Digital Marketer,7/20/2012,13,13,Full-time,"NoSQL, Python, Vue.js, Angular, AWS",Yes,Q1/2025,3.0,Cloud Migration,78.1,59,No,Yes,1,4,Low,No
E1588,30,Male,Married,Master,QA,QA Engineer,6/12/2010,15,18,Contractor,"Docker, Azure, AWS",Yes,Q1/2025,4.3,Mobile App Design,94.0,52,No,No,5,5,Low,No
E1589,28,Female,Single,Bachelor,Finance,Financial Analyst,3/12/2017,8,10,Full-time,"Kubernetes, C#, GCP, Angular",No,Q1/2025,3.7,DevOps Automation,94.9,30,No,No,5,4,Medium,No
E1590,24,Male,Married,Bachelor,IT,IT Support,12/1/2011,14,16,Part-time,"Docker, Vue.js, Kubernetes, GCP",Yes,Q1/2025,2.8,Mobile App Design,71.8,37,No,Yes,5,5,Medium,No
E1591,22,Male,Married,Bachelor,HR,Recruiter,7/4/2012,13,14,Full-time,"AWS, C#, Docker",No,Q1/2025,2.3,Data Analytics Platform,46.2,45,No,Yes,1,3,Low,No
E1592,37,Female,Married,Master,IT,System Admin,6/9/2010,15,15,Full-time,"AWS, NoSQL, Python, React, Java",No,Q1/2025,3.2,Data Analytics Platform,67.4,58,No,Yes,5,3,Medium,Yes
E1593,34,Male,Married,Bachelor,IT,DevOps Engineer,10/14/2023,2,4,Full-time,"React, Vue.js, GCP, Angular",Yes,Q1/2025,4.4,API Development,89.7,14,No,No,5,5,Medium,No
E1594,22,Female,Married,College,QA,QA Engineer,10/21/2023,2,3,Full-time,"Kubernetes, Java, Vue.js, C#, Python",Yes,Q1/2025,4.2,AI/ML Model Deployment,88.5,14,No,No,1,3,Low,No
E1595,30,Male,Married,Bachelor,Marketing,Business Analyst,12/15/2012,13,16,Full-time,"GCP, Angular, Docker",Yes,Q1/2025,3.7,API Development,38.6,35,Yes,No,5,1,Low,No
E1596,37,Male,Married,Bachelor,QA,Test Analyst,2/8/2022,3,3,Full-time,"Vue.js, Python",Yes,Q1/2025,2.8,Cloud Migration,79.4,17,No,Yes,2,5,Low,Yes
E1597,26,Male,Divorced,Bachelor,Marketing,Digital Marketer,10/6/2019,6,7,Full-time,"Angular, GCP, Kubernetes, Vue.js, React",No,Q1/2025,3.5,Web Application Development,62.7,27,No,No,2,3,Low,No
E1598,24,Female,Married,Master,Sales,Sales Executive,1/14/2018,7,7,Full-time,"Angular, Java, Vue.js, React, Kubernetes",Yes,Q1/2025,3.1,Cybersecurity Implementation,57.2,27,No,Yes,5,2,High,Yes
E1599,30,Female,Married,Bachelor,Finance,Finance Manager,12/19/2022,3,5,Full-time,"SQL, GCP",No,Q1/2025,4.0,DevOps Automation,57.0,25,No,No,4,3,Medium,No
E1600,34,Male,Single,Bachelor,QA,Test Analyst,2/18/2024,1,4,Full-time,"AWS, Python",Yes,Q1/2025,3.4,Cloud Migration,65.8,11,No,Yes,3,4,Low,No
E1601,29,Male,Married,Bachelor,Marketing,Content Specialist,11/25/2024,1,2,Full-time,"Vue.js, C#, Kubernetes",No,Q1/2025,3.8,API Development,50.9,11,No,Yes,1,5,Low,No
E1602,32,Female,Single,Bachelor,Marketing,Business Analyst,9/29/2012,13,15,Part-time,"Azure, React, C#, Java",Yes,Q1/2025,4.0,API Development,60.8,46,No,No,1,4,Medium,No
E1603,33,Male,Single,Master,Finance,Accountant,12/18/2020,5,7,Part-time,"GCP, Docker, Angular",Yes,Q1/2025,4.9,Cloud Migration,61.5,31,No,No,3,3,Medium,No
E1604,43,Male,Married,Master,Marketing,Business Analyst,4/3/2024,1,4,Full-time,"Java, Angular, Kubernetes",No,Q1/2025,2.9,Web Application Development,87.7,11,No,Yes,3,2,Medium,Yes
E1605,22,Female,Divorced,Bachelor,Finance,Financial Analyst,6/1/2021,4,6,Contractor,"Java, Angular, Docker",Yes,Q1/2025,3.6,DevOps Automation,72.2,17,Yes,No,3,3,Medium,No
E1606,24,Female,Married,Bachelor,Marketing,Business Analyst,2/25/2013,12,13,Full-time,"Azure, AWS, SQL, Kubernetes, NoSQL",Yes,Q1/2025,3.2,Data Analytics Platform,58.1,46,No,Yes,1,2,Low,No
E1607,31,Male,Married,PhD,QA,QA Engineer,1/30/2017,8,11,Contractor,"SQL, Vue.js",No,Q1/2025,3.5,Web Application Development,97.1,31,No,No,1,5,Low,No
E1608,24,Male,Single,Bachelor,IT,DevOps Engineer,5/24/2019,6,7,Full-time,"NoSQL, Angular, Kubernetes, Azure",Yes,Q1/2025,2.5,Mobile App Design,84.3,22,No,Yes,1,3,Low,No
E1609,28,Female,Single,Bachelor,HR,HR Executive,7/27/2011,14,14,Full-time,"Vue.js, Azure, Angular, AWS, Python",No,Q1/2025,3.4,Mobile App Design,60.0,38,No,Yes,2,4,Medium,No
E1610,34,Male,Single,Bachelor,Marketing,Business Analyst,8/18/2018,7,7,Part-time,"Java, AWS, Docker, C#, Angular",Yes,Q1/2025,3.6,Cybersecurity Implementation,56.7,34,No,No,1,2,Medium,No
E1611,31,Male,Married,Bachelor,HR,Recruiter,12/8/2010,15,18,Contractor,"Java, Vue.js, Angular, SQL, AWS",Yes,Q1/2025,4.0,Cybersecurity Implementation,61.6,36,No,No,3,1,Medium,No
E1612,26,Male,Married,Bachelor,Finance,Accountant,9/19/2021,4,7,Full-time,"GCP, AWS, SQL",Yes,Q1/2025,3.6,DevOps Automation,76.2,20,No,No,5,5,Medium,No
E1613,32,Male,Married,Master,QA,Test Analyst,1/6/2010,15,18,Part-time,"C#, Python, React, Java",No,Q1/2025,4.1,API Development,95.4,52,No,No,2,2,Medium,No
E1614,23,Female,Single,Bachelor,Marketing,Business Analyst,12/1/2012,13,14,Contractor,"NoSQL, Kubernetes, SQL",Yes,Q1/2025,3.9,DevOps Automation,58.7,59,No,No,5,4,Medium,No
E1615,39,Other,Married,Bachelor,Finance,Financial Analyst,2/21/2016,9,10,Full-time,"Kubernetes, Java, Python, Docker",Yes,Q1/2025,3.5,Cybersecurity Implementation,71.7,29,No,No,3,3,Low,Yes
E1616,38,Male,Single,Bachelor,QA,QA Engineer,2/29/2024,1,2,Full-time,"Python, Angular",Yes,Q1/2025,4.0,Web Application Development,83.5,10,Yes,Yes,2,4,Low,Yes
E1617,35,Female,Married,Bachelor,Sales,Account Manager,7/30/2017,8,11,Full-time,"NoSQL, Angular, Python",No,Q1/2025,3.9,DevOps Automation,73.0,40,No,No,4,5,Medium,No
E1618,37,Female,Married,PhD,Marketing,Digital Marketer,10/25/2011,14,14,Full-time,"Java, Docker",Yes,Q1/2025,3.2,DevOps Automation,78.7,36,No,Yes,3,4,High,Yes
E1619,38,Male,Married,Master,Sales,Account Manager,6/20/2010,15,15,Full-time,"AWS, GCP, Angular, Docker",Yes,Q1/2025,4.2,Cloud Migration,66.1,84,No,No,1,2,Low,Yes
E1620,35,Female,Single,Bachelor,QA,Test Analyst,7/7/2022,3,6,Full-time,"C#, React, GCP, Azure, Angular",No,Q1/2025,3.8,Mobile App Design,64.8,12,Yes,No,4,1,Medium,No
E1621,31,Female,Single,College,QA,QA Engineer,3/27/2012,13,14,Part-time,"Azure, AWS, Python",No,Q1/2025,3.5,API Development,74.6,44,No,No,5,2,Low,No
E1622,38,Male,Married,Bachelor,Finance,Accountant,11/12/2017,8,10,Full-time,"Java, Vue.js",No,Q1/2025,3.3,Data Analytics Platform,97.0,30,No,Yes,4,1,Low,Yes
E1623,25,Female,Single,Bachelor,Marketing,Content Specialist,2/19/2014,11,11,Contractor,"Azure, Docker, GCP, NoSQL",Yes,Q1/2025,3.4,DevOps Automation,75.1,38,No,Yes,3,5,Medium,No
E1624,24,Female,Single,Bachelor,QA,QA Engineer,9/2/2017,8,8,Full-time,"Kubernetes, Java",Yes,Q1/2025,4.1,API Development,89.2,22,No,No,3,2,Medium,No
E1625,34,Male,Married,Master,HR,HR Executive,5/6/2024,1,1,Part-time,"NoSQL, Java, Docker",No,Q1/2025,3.4,Cloud Migration,53.5,11,No,Yes,3,4,Low,No
E1626,33,Male,Single,Master,IT,DevOps Engineer,3/22/2021,4,7,Full-time,"Kubernetes, React, Python, AWS",No,Q1/2025,3.0,Data Analytics Platform,80.7,18,No,Yes,3,2,Low,No
E1627,29,Female,Married,Master,Sales,Account Manager,3/23/2019,6,7,Full-time,"Azure, React, Docker",Yes,Q1/2025,2.9,Data Analytics Platform,60.2,43,No,Yes,1,5,High,Yes
E1628,32,Male,Married,Bachelor,Marketing,Business Analyst,6/4/2011,14,17,Full-time,"SQL, Python",Yes,Q1/2025,4.8,Data Analytics Platform,88.5,47,No,No,2,2,Low,No
E1629,26,Male,Single,Master,IT,Software Engineer,10/7/2020,5,8,Full-time,"Angular, AWS, Vue.js",Yes,Q1/2025,4.4,Mobile App Design,89.2,23,No,No,4,4,Medium,No
E1630,31,Male,Single,Bachelor,HR,HR Executive,10/23/2021,4,7,Full-time,"Azure, Java, React",Yes,Q1/2025,4.5,API Development,58.5,12,No,No,3,5,Low,No
E1631,36,Female,Divorced,College,Finance,Finance Manager,5/8/2021,4,6,Full-time,"GCP, Docker, Angular, Vue.js, C#",Yes,Q1/2025,5.0,AI/ML Model Deployment,97.2,18,No,No,2,2,Low,No
E1632,27,Female,Married,Bachelor,IT,IT Support,11/20/2014,11,11,Full-time,"GCP, Docker, Kubernetes, Python, Angular",No,Q1/2025,3.6,Web Application Development,97.1,43,Yes,No,2,5,High,No
E1633,36,Male,Single,Bachelor,Marketing,Digital Marketer,1/1/2010,15,18,Full-time,"Java, React",No,Q1/2025,3.8,Cybersecurity Implementation,76.9,39,No,No,3,5,Low,No
E1634,35,Male,Single,Bachelor,Finance,Financial Analyst,12/24/2018,7,8,Full-time,"Kubernetes, Vue.js, C#, SQL, NoSQL",Yes,Q1/2025,3.5,Cybersecurity Implementation,80.0,28,No,No,2,4,High,No
E1635,31,Female,Single,Bachelor,QA,QA Engineer,9/17/2018,7,8,Full-time,"Python, React, Azure, GCP, Docker",No,Q1/2025,4.1,Mobile App Design,53.7,24,No,No,1,1,Low,No
E1636,27,Female,Single,Bachelor,Marketing,Digital Marketer,5/11/2015,10,10,Full-time,"NoSQL, React, SQL",No,Q1/2025,3.9,Web Application Development,76.2,37,No,No,3,5,Medium,No
E1637,35,Female,Married,Master,IT,System Admin,3/15/2013,12,15,Full-time,"React, NoSQL, C#, SQL, Angular",Yes,Q1/2025,3.8,DevOps Automation,73.9,51,No,No,3,3,High,No
E1638,40,Female,Married,Bachelor,QA,QA Engineer,11/15/2014,11,14,Full-time,"Azure, Kubernetes",Yes,Q1/2025,2.9,Cloud Migration,68.3,41,No,Yes,3,3,Low,Yes
E1639,36,Other,Single,Bachelor,IT,IT Support,10/13/2016,9,11,Contractor,"AWS, C#, React, Docker",Yes,Q1/2025,4.0,Web Application Development,63.7,34,No,No,5,2,Low,No
E1640,36,Male,Single,Bachelor,HR,Recruiter,11/4/2010,15,18,Full-time,"Docker, NoSQL, Angular, AWS",Yes,Q1/2025,3.7,API Development,56.1,51,No,No,1,2,Low,No
E1641,24,Male,Single,Bachelor,HR,Recruiter,2/22/2023,2,5,Full-time,"Angular, Vue.js",Yes,Q1/2025,3.9,API Development,78.0,20,No,No,3,1,Low,No
E1642,22,Male,Single,Bachelor,HR,Recruiter,3/23/2010,15,16,Full-time,"Java, NoSQL, Angular, Docker, Python",No,Q1/2025,4.8,API Development,53.5,51,No,No,4,1,Medium,No
E1643,31,Male,Married,Bachelor,Sales,Account Manager,2/27/2017,8,11,Full-time,"Docker, AWS, Angular",No,Q1/2025,4.1,Web Application Development,65.5,30,No,No,1,2,Low,No
E1644,24,Female,Single,Bachelor,Sales,Account Manager,10/2/2015,10,10,Full-time,"NoSQL, Docker, Python, GCP, React",No,Q1/2025,3.0,Mobile App Design,92.9,57,No,Yes,2,4,Medium,No
E1645,31,Female,Divorced,Bachelor,Finance,Financial Analyst,12/8/2023,2,4,Full-time,"GCP, SQL",No,Q1/2025,4.5,Mobile App Design,76.5,20,No,No,3,1,High,No
E1646,28,Male,Married,Bachelor,Finance,Accountant,6/30/2022,3,3,Full-time,"Docker, GCP",No,Q1/2025,3.9,API Development,91.0,19,No,No,3,1,Low,No
E1647,23,Female,Married,Bachelor,HR,Recruiter,6/3/2014,11,13,Full-time,"C#, Kubernetes, Azure, Vue.js, GCP",No,Q1/2025,3.4,Cloud Migration,69.3,49,No,Yes,3,3,Medium,No
E1648,23,Male,Married,Bachelor,IT,IT Support,5/16/2010,15,15,Part-time,"Kubernetes, Vue.js, C#",Yes,Q1/2025,3.4,Mobile App Design,80.4,35,No,Yes,1,4,Low,No
E1649,32,Male,Married,Master,QA,Test Analyst,8/30/2018,7,7,Full-time,"Docker, SQL",Yes,Q1/2025,4.1,Mobile App Design,46.4,21,No,No,5,5,Low,No
E1650,24,Male,Divorced,Master,IT,Software Engineer,10/10/2024,1,2,Full-time,"C#, GCP",No,Q1/2025,3.7,Web Application Development,39.4,12,No,Yes,2,1,High,No
E1651,30,Female,Married,Master,Sales,Account Manager,10/14/2010,15,16,Full-time,"C#, GCP, SQL, React",Yes,Q1/2025,3.6,Cybersecurity Implementation,63.8,53,No,No,2,5,Medium,No
E1652,29,Female,Married,Bachelor,Finance,Finance Manager,9/21/2014,11,12,Full-time,"C#, Docker",No,Q1/2025,4.0,Web Application Development,87.7,50,No,No,1,3,Medium,No
E1653,36,Male,Married,PhD,Finance,Financial Analyst,4/1/2016,9,12,Full-time,"Java, SQL, Python, Kubernetes",No,Q1/2025,3.1,Mobile App Design,62.8,32,Yes,Yes,4,3,Low,No
E1654,24,Female,Single,Bachelor,Finance,Finance Manager,3/28/2013,12,12,Full-time,"Vue.js, Angular, C#, SQL, Kubernetes",Yes,Q1/2025,3.8,Cloud Migration,92.6,79,No,No,4,3,Medium,No
E1655,22,Female,Married,Bachelor,IT,IT Support,5/22/2016,9,9,Full-time,"GCP, C#",Yes,Q1/2025,4.4,API Development,67.6,22,Yes,No,5,1,Medium,No
E1656,24,Male,Single,Bachelor,Finance,Accountant,2/7/2011,14,14,Full-time,"Docker, SQL, Python, C#, AWS",Yes,Q1/2025,2.6,Cybersecurity Implementation,66.0,54,No,Yes,3,4,Low,No
E1657,22,Male,Married,Bachelor,HR,HR Executive,5/20/2022,3,4,Part-time,"GCP, SQL, Kubernetes",Yes,Q1/2025,3.5,AI/ML Model Deployment,32.1,13,No,No,1,5,Medium,No
E1658,36,Female,Single,Master,Marketing,Business Analyst,10/2/2011,14,15,Full-time,"NoSQL, SQL, Python, Azure, AWS",Yes,Q1/2025,5.0,Cloud Migration,71.8,40,No,No,4,4,Medium,No
E1659,30,Female,Married,Master,HR,Recruiter,2/29/2012,13,16,Full-time,"NoSQL, Angular, GCP, SQL, Vue.js",Yes,Q1/2025,4.4,Mobile App Design,64.7,36,No,No,3,1,Medium,No
E1660,32,Female,Married,Bachelor,Finance,Financial Analyst,4/14/2014,11,13,Full-time,"Python, NoSQL, React, Angular",Yes,Q1/2025,3.6,AI/ML Model Deployment,86.3,48,No,No,2,4,Medium,No
E1661,28,Female,Single,Bachelor,QA,Test Analyst,2/13/2024,1,4,Full-time,"Kubernetes, React, SQL, Python",No,Q1/2025,3.9,Data Analytics Platform,46.9,8,No,Yes,4,2,Low,No
E1662,24,Male,Single,Bachelor,Sales,Account Manager,1/10/2015,10,12,Full-time,"Java, C#, Vue.js, AWS",Yes,Q1/2025,3.6,AI/ML Model Deployment,84.0,78,No,No,2,4,Medium,No
E1663,26,Female,Married,Bachelor,HR,Recruiter,5/15/2023,2,3,Full-time,"C#, NoSQL, AWS, Vue.js",No,Q1/2025,4.1,Web Application Development,85.5,14,No,No,2,4,Medium,No
E1664,31,Male,Married,Bachelor,IT,DevOps Engineer,3/25/2019,6,8,Full-time,"NoSQL, SQL, Python, GCP, AWS",No,Q1/2025,3.8,Cybersecurity Implementation,63.9,28,No,No,1,2,Medium,No
E1665,28,Male,Single,Bachelor,HR,HR Executive,12/17/2012,13,15,Full-time,"AWS, Angular, Vue.js",Yes,Q1/2025,5.0,Cloud Migration,72.7,60,No,No,5,1,Low,No
E1666,29,Male,Single,Bachelor,QA,Test Analyst,11/14/2011,14,14,Contractor,"Kubernetes, Docker",Yes,Q1/2025,3.1,Mobile App Design,80.8,57,No,Yes,3,3,Low,No
E1667,28,Female,Single,Bachelor,QA,QA Engineer,12/15/2018,7,9,Full-time,"Docker, Angular, Python",Yes,Q1/2025,4.1,Cybersecurity Implementation,81.6,26,No,No,5,4,Medium,No
E1668,31,Male,Single,Master,HR,HR Executive,8/13/2013,12,14,Part-time,"React, Azure",Yes,Q1/2025,4.8,Cybersecurity Implementation,63.1,39,No,No,3,1,Low,No
E1669,23,Male,Married,Master,QA,Test Analyst,4/2/2019,6,6,Full-time,"GCP, NoSQL",No,Q1/2025,3.3,AI/ML Model Deployment,87.4,24,No,Yes,5,4,Medium,No
E1670,32,Female,Single,Bachelor,Sales,Account Manager,12/31/2023,2,5,Full-time,"Azure, NoSQL, GCP, AWS",Yes,Q1/2025,3.6,API Development,67.0,21,Yes,No,5,3,Low,No
E1671,28,Male,Single,Bachelor,IT,System Admin,3/20/2017,8,11,Full-time,"React, GCP, Kubernetes, Angular, NoSQL",Yes,Q1/2025,3.4,Data Analytics Platform,93.6,28,No,Yes,5,3,Low,No
E1672,22,Female,Single,Master,Sales,Account Manager,4/8/2012,13,15,Full-time,"React, Java, Kubernetes, Python",Yes,Q1/2025,4.1,AI/ML Model Deployment,81.1,68,No,No,1,1,Medium,No
E1673,31,Female,Married,Master,Marketing,Business Analyst,11/29/2015,10,11,Full-time,"Vue.js, SQL, Docker",No,Q1/2025,3.2,Cloud Migration,70.0,44,No,Yes,2,3,High,No
E1674,30,Male,Married,Bachelor,IT,IT Support,10/11/2017,8,11,Full-time,"Azure, Java",Yes,Q1/2025,4.8,Mobile App Design,84.7,24,No,No,1,4,Low,No
E1675,36,Female,Single,Bachelor,Marketing,Business Analyst,9/6/2020,5,8,Full-time,"GCP, Kubernetes, AWS",Yes,Q1/2025,3.7,API Development,84.5,28,No,No,1,5,Medium,No
E1676,32,Female,Single,Master,Sales,Account Manager,1/25/2023,2,5,Contractor,"Python, Angular",Yes,Q1/2025,3.9,Data Analytics Platform,47.9,21,No,No,5,3,Low,No
E1677,27,Female,Single,PhD,HR,Recruiter,9/27/2016,9,10,Part-time,"C#, AWS, Azure, Python",No,Q1/2025,3.9,DevOps Automation,62.8,29,No,No,4,5,Medium,No
E1678,26,Male,Single,College,Finance,Finance Manager,12/10/2022,3,3,Contractor,"React, Angular, Vue.js, Python",No,Q1/2025,5.0,Cybersecurity Implementation,68.2,25,Yes,No,2,3,Low,No
E1679,32,Male,Married,Bachelor,Finance,Finance Manager,8/13/2017,8,8,Full-time,"Angular, React, NoSQL",No,Q1/2025,3.4,Data Analytics Platform,65.8,42,No,Yes,3,2,High,No
E1680,28,Male,Single,Bachelor,IT,DevOps Engineer,12/24/2018,7,10,Full-time,"React, Vue.js",No,Q1/2025,5.0,Mobile App Design,76.7,20,Yes,No,3,5,Medium,No
E1681,31,Male,Single,Bachelor,Marketing,Digital Marketer,3/31/2024,1,4,Full-time,"Docker, Java",Yes,Q1/2025,3.9,AI/ML Model Deployment,81.1,8,No,Yes,5,4,Medium,No
E1682,30,Female,Married,Bachelor,Finance,Finance Manager,5/27/2010,15,15,Full-time,"Python, Angular",Yes,Q1/2025,4.7,Cybersecurity Implementation,46.7,67,No,No,5,4,Medium,No
E1683,35,Female,Single,Master,Finance,Financial Analyst,8/26/2023,2,5,Full-time,"C#, Azure",Yes,Q1/2025,4.7,AI/ML Model Deployment,33.9,16,No,No,1,1,Low,No
E1684,27,Male,Single,Bachelor,Finance,Accountant,5/28/2013,12,12,Full-time,"SQL, GCP, Java, Azure, Angular",No,Q1/2025,3.5,Cybersecurity Implementation,85.6,38,No,No,3,1,High,No
E1685,33,Male,Married,Bachelor,QA,QA Engineer,3/5/2018,7,7,Full-time,"AWS, Docker",No,Q1/2025,4.6,Web Application Development,59.8,29,No,No,3,5,High,No
E1686,29,Female,Single,Bachelor,Finance,Finance Manager,7/31/2019,6,9,Part-time,"Python, Kubernetes, Java, Azure",Yes,Q1/2025,3.8,Cybersecurity Implementation,46.5,42,Yes,No,2,3,Medium,No
E1687,32,Male,Single,Bachelor,Sales,Sales Executive,5/2/2010,15,16,Contractor,"Kubernetes, GCP, Java",No,Q1/2025,3.7,DevOps Automation,62.1,50,No,No,4,2,Medium,No
E1688,37,Male,Single,Bachelor,IT,DevOps Engineer,9/23/2014,11,13,Full-time,"SQL, Python, GCP",Yes,Q1/2025,3.6,DevOps Automation,96.1,50,No,No,4,1,Low,Yes
E1689,36,Male,Single,Master,IT,Software Engineer,11/14/2010,15,16,Full-time,"GCP, SQL, NoSQL",No,Q1/2025,4.3,AI/ML Model Deployment,69.0,59,No,No,5,5,Medium,No
E1690,32,Female,Married,College,HR,HR Executive,11/13/2011,14,14,Full-time,"Azure, Docker, AWS, GCP",No,Q1/2025,4.2,AI/ML Model Deployment,88.8,59,No,No,1,5,Medium,No
E1691,29,Female,Single,Bachelor,IT,System Admin,8/21/2015,10,13,Full-time,"NoSQL, Python, React",No,Q1/2025,3.2,Mobile App Design,88.0,55,No,Yes,1,5,Medium,No
E1692,36,Male,Married,Master,IT,Software Engineer,6/26/2017,8,9,Contractor,"Python, AWS, React, Angular",Yes,Q1/2025,3.9,Data Analytics Platform,83.9,20,No,No,1,4,Low,No
E1693,30,Female,Married,Bachelor,Finance,Accountant,12/19/2017,8,11,Part-time,"Angular, Vue.js, Docker, GCP, AWS",Yes,Q1/2025,4.2,AI/ML Model Deployment,92.0,23,No,No,5,3,Low,No
E1694,30,Male,Married,College,Finance,Financial Analyst,6/18/2022,3,3,Contractor,"Docker, C#, Vue.js, React, AWS",Yes,Q1/2025,3.7,API Development,84.9,17,No,No,2,1,Low,No
E1695,25,Female,Divorced,Bachelor,Finance,Finance Manager,10/20/2020,5,8,Full-time,"GCP, SQL, Docker, AWS",Yes,Q1/2025,3.9,Mobile App Design,82.8,30,No,No,4,4,Low,No
E1696,28,Female,Single,Master,Finance,Financial Analyst,9/2/2013,12,13,Full-time,"Angular, Azure, AWS",Yes,Q1/2025,3.7,Mobile App Design,90.7,54,No,No,1,4,Low,No
E1697,37,Male,Single,Bachelor,QA,Test Analyst,11/18/2015,10,13,Full-time,"Kubernetes, C#, React, Java",No,Q1/2025,4.3,Cloud Migration,72.7,51,No,No,2,3,Low,Yes
E1698,25,Female,Single,College,Finance,Financial Analyst,3/5/2011,14,15,Part-time,"Azure, Docker, Java, Kubernetes",Yes,Q1/2025,3.4,DevOps Automation,84.9,37,No,Yes,3,2,Low,No
E1699,36,Female,Single,Bachelor,Sales,Account Manager,12/3/2013,12,15,Full-time,"Angular, GCP, C#",Yes,Q1/2025,3.7,AI/ML Model Deployment,42.7,78,Yes,No,2,5,Low,No
